"AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_COUNTRY_NAME","LATITUDE","LONGITUDE","AIRPORT_IS_LATEST",
10195,"AFY","Afyon Airport","Afyon, Turkey","Turkey",38.72638889,30.60111111,1,
10196,"AGA","Agadir/Inezgane","Agadir, Morocco","Morocco",30.38055556,-9.54583333,0,
10196,"AGA","Inezgane","Agadir, Morocco","Morocco",30.38138889,-9.54611111,1,
10197,"AGB","Muehlhausen","Augsburg, West Germany","West Germany",48.42611111,10.93305556,0,
10197,"AGB","Augsburg Airport","Augsburg, Germany","Germany",48.42444444,10.93222222,0,
10197,"AGB","Augsburg Airport","Augsburg, Germany","Germany",48.42527778,10.93194444,1,
10198,"AGC","Allegheny County","Pittsburgh, PA","United States",40.35472222,-79.93000000,0,
10198,"AGC","Allegheny County","Pittsburgh, PA","United States",40.35472222,-79.93000000,0,
10198,"AGC","Allegheny County","Pittsburgh, PA","United States",40.35444444,-79.93027778,0,
10198,"AGC","Allegheny County","Pittsburgh, PA","United States",40.35444444,-79.92916667,1,
10199,"AGF","La Garenne","Agen, France","France",44.17361111,0.59861111,0,
10199,"AGF","La Garenne","Agen, France","France",44.17388889,0.59305556,0,
10199,"AGF","Agen La Garenne","Agen, France","France",44.17388889,0.59305556,1,
10200,"AGG","Angoram Airport","Angoram, Papua New Guinea","Papua New Guinea",-4.06583333,144.07388889,1,
10201,"AGH","Angelholm-Helsingborg","Angelholm/Helsingborg, Sweden","Sweden",56.29305556,12.86250000,0,
10201,"AGH","Angelholm-Helsingborg","Angelholm/Helsingborg, Sweden","Sweden",56.29583333,12.84972222,0,
10201,"AGH","Angelholm","Angelholm/Helsingborg, Sweden","Sweden",56.29166667,12.85500000,1,
10202,"AGK","Kagua Airport","Kagua, Papua New Guinea","Papua New Guinea",-6.40333333,143.84666667,1,
10203,"AGL","Wanigela Airport","Wanigela, Papua New Guinea","Papua New Guinea",-9.34027778,149.15527778,0,
10203,"AGL","Wanigela Airport","Wanigela, Papua New Guinea","Papua New Guinea",-9.33750000,149.15555556,1,
10204,"AGN","Angoon Seaplane Base","Angoon, AK","United States",57.50388889,-134.58333333,1,
10205,"AGP","Malaga Airport","Malaga, Spain","Spain",36.67166667,-4.49805556,0,
10205,"AGP","Malaga Airport","Malaga, Spain","Spain",36.67500000,-4.49916667,0,
10205,"AGP","Malaga Airport","Malaga, Spain","Spain",36.67972222,-4.49583333,0,
10205,"AGP","Malaga Airport","Malaga, Spain","Spain",36.68000000,-4.49583333,0,
10205,"AGP","Malaga Costa del Sol","Malaga, Spain","Spain",36.68000000,-4.49583333,1,
10206,"AGQ","Agrinion New","Agrinion, Greece","Greece",38.60416667,21.35194444,0,
10206,"AGQ","Agrinion Airport","Agrinion, Greece","Greece",38.60194444,21.35111111,1,
10207,"AGR","Agra Airport","Agra, India","India",27.15833333,77.96277778,0,
10207,"AGR","Agra Airport","Agra, India","India",27.15777778,77.96083333,1,
10208,"AGS","Bush Field","Augusta, GA","United States",33.36916667,-81.96444444,0,
10208,"AGS","Augusta Regional at Bush Field","Augusta, GA","United States",33.36916667,-81.96444444,0,
10208,"AGS","Augusta Regional at Bush Field","Augusta, GA","United States",33.37000000,-81.96444444,1,
10209,"AGT","Guarani International","Ciudad del Este, Paraguay","Paraguay",-25.45555556,-54.84361111,1,
10210,"AGU","Jesus Teran International","Aguascalientes, Mexico","Mexico",21.70555556,-102.31777778,0,
10210,"AGU","Jesus Teran International","Aguascalientes, Mexico","Mexico",21.70083333,-102.31805556,1,
10211,"AGV","Oswaldo Guevara Mujica","Acarigua, Venezuela","Venezuela",9.55222222,-69.23333333,0,
10211,"AGV","Oswaldo Guevara Mujica","Acarigua, Venezuela","Venezuela",9.55333333,-69.23750000,1,
10212,"AGX","Agatti Island Airport","Agatti Island, India","India",10.83333333,72.20000000,1,
10213,"AHA","Naha AB","Okinawa, Japan","Japan",26.19194444,127.64777778,1,
10214,"AHB","Abha Airport","Abha, Saudi Arabia","Saudi Arabia",18.23861111,42.65500000,0,
10214,"AHB","Abha Airport","Abha, Saudi Arabia","Saudi Arabia",18.24027778,42.65666667,0,
10214,"AHB","Abha Airport","Abha, Saudi Arabia","Saudi Arabia",18.24027778,42.65638889,1,
10215,"AHD","Ardmore Airport","Ardmore, OK","United States",34.14694444,-97.12277778,0,
10215,"AHD","Ardmore Downtown Executive","Ardmore, OK","United States",34.14694444,-97.12277778,1,
10216,"AHN","Athens Municipal","Athens, GA","United States",33.94833333,-83.32694444,0,
10216,"AHN","Athens/Ben Epps","Athens, GA","United States",33.94861111,-83.32638889,1,
10217,"AHO","Alghero","Alghero/Sassari, Italy","Italy",40.63055556,8.28888889,0,
10217,"AHO","Alghero","Alghero/Sassari, Italy","Italy",40.63222222,8.29083333,1,
10218,"AHS","Ahuas Airport","Ahuas, Honduras","Honduras",15.47277778,-84.35138889,0,
10218,"AHS","Ahuas Airport","Ahuas, Honduras","Honduras",15.47277778,-84.35305556,0,
10218,"AHS","Auas","Ahuas, Honduras","Honduras",15.47277778,-84.35305556,1,
10219,"AHT","Amchitka","Amchitka Island, AK","United States",51.37861111,179.25861111,1,
10220,"AHU","Cherif El Idrissi International","Al Hoceima, Morocco","Morocco",35.17972222,-3.83694444,0,
10220,"AHU","Cherif El Idrissi International","Al Hoceima, Morocco","Morocco",35.17722222,-3.83944444,1,
10221,"AIA","Alliance Municipal","Alliance, NE","United States",42.05166667,-102.80666667,0,
10221,"AIA","Alliance Municipal","Alliance, NE","United States",42.05333333,-102.80388889,0,
10221,"AIA","Alliance Municipal","Alliance, NE","United States",42.05333333,-102.80361111,1,
10222,"AIB","Anita Bay Airport","Anita Bay, AK","United States",56.19000000,-132.44583333,1,
10223,"AID","Anderson Municipal-Darlington Field","Anderson, IN","United States",40.10861111,-85.61305556,0,
10223,"AID","Anderson Municipal-Darlington Field","Anderson, IN","United States",40.10861111,-85.61305556,1,
10224,"AIK","Aiken Municipal","Aiken, SC","United States",33.65000000,-81.68472222,0,
10224,"AIK","Aiken Municipal","Aiken, SC","United States",33.64944444,-81.68500000,1,
10225,"AIN","Wainwright Airport","Wainwright, AK","United States",70.63055556,-160.04305556,0,
10225,"AIN","Wainwright Airport","Wainwright, AK","United States",70.63805556,-159.99472222,1,
10226,"AIT","Aitutaki Airport","Aitutaki, Cook Islands","Cook Islands",-18.85000000,-159.75000000,0,
10226,"AIT","Aitutaki Airport","Aitutaki, Cook Islands","Cook Islands",-18.83722222,-159.76111111,0,
10226,"AIT","Aitutaki Airport","Aitutaki, Cook Islands","Cook Islands",-18.83750000,-159.76111111,1,
10227,"AIY","Bader Field","Atlantic City, NJ","United States",39.36000000,-74.46000000,0,
10227,"AIY","Bader Field","Atlantic City, NJ","United States",39.36000000,-74.45722222,1,
10228,"AIZ","Lee C Fine Memorial","Lake of the Ozarks, MO","United States",38.09833333,-92.54722222,0,
10228,"AIZ","Lee C Fine Memorial","Lake of the Ozarks, MO","United States",38.09611111,-92.54944444,1,
10229,"AJA","Ajaccio/Campo Dell Oro","Ajaccio, France","France",41.92416667,8.80305556,0,
10229,"AJA","Napoleon Bonaparte","Ajaccio, France","France",41.92166667,8.80111111,0,
10229,"AJA","Ajaccio Napoleon Bonaparte","Ajaccio, France","France",41.92166667,8.80111111,1,
10230,"AJF","Al Jouf","Jouf, Saudi Arabia","Saudi Arabia",29.80000000,40.06666667,0,
10230,"AJF","Al Jouf","Jouf, Saudi Arabia","Saudi Arabia",29.78500000,40.10000000,1,
10231,"AJJ","Akjoujt Airport","Akjoujt, Mauritania","Mauritania",19.73055556,-14.37444444,0,
10231,"AJJ","Akjoujt Airport","Akjoujt, Mauritania","Mauritania",19.72805556,-14.38527778,1,
10232,"AJL","Lengpui","Aizwal, India","India",23.84055556,92.61972222,1,
10233,"AJN","Ouani","Anjouan, Comoros","Comoros",-12.12638889,44.42972222,0,
10233,"AJN","Ouani","Anjouan, Comoros","Comoros",-12.13222222,44.43027778,0,
10233,"AJN","Ouani","Anjouan, Comoros","Comoros",-12.13111111,44.43055556,1,
10234,"AJR","Arvidsjaur Airport","Arvidsjaur, Sweden","Sweden",65.58611111,19.28250000,0,
10234,"AJR","Arvidsjaur Airport","Arvidsjaur, Sweden","Sweden",65.59027778,19.28194444,1,
10235,"AJU","Santa Maria","Aracaju, Brazil","Brazil",-10.98388889,-37.07027778,1,
10236,"AJY","Manu Dayak","Agades, Niger","Niger",16.96416667,7.99305556,0,
10236,"AJY","Manu Dayak","Agades, Niger","Niger",16.96611111,8.00027778,0,
10236,"AJY","Manu Dayak","Agades, Niger","Niger",16.96611111,8.00000000,0,
10236,"AJY","Mano Dayak","Agades, Niger","Niger",16.96611111,8.00000000,1,
10237,"AKB","Atka Airport","Atka, AK","United States",52.22027778,-174.20694444,0,
10237,"AKB","Atka Airport","Atka, AK","United States",52.22055556,-174.20611111,1,
10238,"AKC","Akron Fulton International","Akron, OH","United States",41.03750000,-81.46694444,1,
10239,"AKF","Kufra","Kufrah, Libya","Libya",24.20000000,23.33333333,0,
10239,"AKF","Kufra","Kufrah, Libya","Libya",24.17888889,23.31388889,0,
10239,"AKF","Kufra","Kufrah, Libya","Libya",24.17888889,23.31388889,1,
10241,"AKI","Akiak Airport","Akiak, AK","United States",60.90555556,-161.22333333,0,
10241,"AKI","Akiak Airport","Akiak, AK","United States",60.90277778,-161.23055556,1,
10242,"AKJ","Asahikawa Airport","Asahikawa, Japan","Japan",43.67083333,142.45166667,0,
10242,"AKJ","Asahikawa Airport","Asahikawa, Japan","Japan",43.67083333,142.45138889,0,
10242,"AKJ","Asahikawa Airport","Asahikawa, Japan","Japan",43.67083333,142.44750000,1,
10243,"AKK","Akhiok Airport","Akhiok, AK","United States",56.94500000,-154.16666667,0,
10243,"AKK","Akhiok Airport","Akhiok, AK","United States",56.93861111,-154.18250000,1,
10244,"AKL","Auckland International","Auckland, New Zealand","New Zealand",-37.01111111,174.79916667,0,
10244,"AKL","Auckland International","Auckland, New Zealand","New Zealand",-37.00805556,174.79166667,1,
10245,"AKN","King Salmon Airport","King Salmon, AK","United States",58.67777778,-156.65166667,0,
10245,"AKN","King Salmon Airport","King Salmon, AK","United States",58.67638889,-156.64861111,1,
10246,"AKO","Akron Washington County","Akron, CO","United States",40.17555556,-103.22222222,0,
10246,"AKO","Colorado Plains Regional","Akron, CO","United States",40.17555556,-103.22194444,1,
10247,"AKP","Anaktuvuk Pass Airport","Anaktuvuk Pass, AK","United States",68.13750000,-151.74000000,0,
10247,"AKP","Anaktuvuk Pass Airport","Anaktuvuk Pass, AK","United States",68.13361111,-151.74333333,1,
10248,"AKR","Akure Airport","Akure, Nigeria","Nigeria",7.25833333,5.30416667,0,
10248,"AKR","Akure Airport","Akure, Nigeria","Nigeria",7.24666667,5.30111111,1,
10249,"AKS","Auki Airport","Auki, Solomon Islands","Solomon Islands",-8.69777778,160.68083333,0,
10249,"AKS","Auki Airport","Auki, Solomon Islands","Solomon Islands",-8.70250000,160.68166667,0,
10249,"AKS","Auki Gwaunaru University","Auki, Solomon Islands","Solomon Islands",-8.70250000,160.68166667,0,
10249,"AKS","Auki Airport","Auki, Solomon Islands","Solomon Islands",-8.70250000,160.68166667,1,
10250,"AKT","Akrotiri Airport","Akrotiri, Cyprus","Cyprus",34.59027778,32.98750000,0,
10250,"AKT","Akrotiri Airport","Akrotiri, Cyprus","Cyprus",34.59027778,32.98777778,1,
10251,"AKX","Aktyubinsk Airport","Aktyubinsk, U.S.S.R.","U.S.S.R.",50.25000000,57.21666667,0,
10251,"AKX","Aktyubinsk Airport","Aktyubinsk, Kazakhstan","Kazakhstan",50.25000000,57.21666667,1,
10252,"AKY","Akyab Airport","Akyab, Burma","Burma",20.13027778,92.88027778,0,
10252,"AKY","Sittwe Airport","Sittwe, Burma","Burma",20.13027778,92.88027778,0,
10252,"AKY","Sittwe Airport","Sittwe, Burma","Burma",20.13277778,92.87250000,1,
10253,"AL1","Albertville Regional-Thomas J Brumlik Field","Albertville, AL","United States",34.22916667,-86.25583333,1,
10254,"AL2","Shelby County","Alabaster, AL","United States",33.17694444,-86.78277778,0,
10254,"AL2","Shelby County","Alabaster, AL","United States",33.17777778,-86.78333333,1,
10255,"AL3","Madison County Executive/Tom Sharp Jr. Field","Huntsville, AL","United States",34.86138889,-86.55750000,0,
10255,"AL3","Madison County Executive/Tom Sharp Jr. Field","Huntsville, AL","United States",34.85944444,-86.55750000,0,
10255,"AL3","Huntsville Executive Airport Tom Sharp Jr","Huntsville, AL","United States",34.85944444,-86.55750000,1,
10256,"ALA","Alma-Ata Airport","Alma-Ata, U.S.S.R.","U.S.S.R.",43.35000000,77.03333333,0,
10256,"ALA","Almaty Airport","Almaty, Kazakhstan","Kazakhstan",43.35000000,77.03333333,0,
10256,"ALA","Almaty Airport","Almaty, Kazakhstan","Kazakhstan",43.35555556,77.04388889,1,
10257,"ALB","Albany International","Albany, NY","United States",42.74583333,-73.80527778,0,
10257,"ALB","Albany International","Albany, NY","United States",42.74916667,-73.80194444,1,
10258,"ALC","Alicante Airport","Alicante, Spain","Spain",38.28250000,-0.55833333,0,
10258,"ALC","Alicante Airport","Alicante, Spain","Spain",38.28222222,-0.55805556,0,
10258,"ALC","Alicante Airport","Alicante, Spain","Spain",38.28361111,-0.55861111,0,
10258,"ALC","Alicante Elche","Alicante, Spain","Spain",38.28222222,-0.55805556,1,
10259,"ALE","Alpine Casparis Municipal","Alpine, TX","United States",30.38416667,-103.68305556,0,
10259,"ALE","Alpine Casparis Municipal","Alpine, TX","United States",30.38416667,-103.68361111,1,
10260,"ALF","Alta Airport","Alta, Norway","Norway",69.97611111,23.38055556,0,
10260,"ALF","Alta Airport","Alta, Norway","Norway",69.97611111,23.37166667,1,
10261,"ALG","Houari Boumediene","Algiers, Algeria","Algeria",36.69333333,3.21722222,0,
10261,"ALG","Houari Boumediene","Algiers, Algeria","Algeria",36.69111111,3.21527778,0,
10261,"ALG","Houari Boumediene","Algiers, Algeria","Algeria",36.69083333,3.21555556,0,
10261,"ALG","Houari Boumediene","Algiers, Algeria","Algeria",36.69250000,3.21500000,1,
10262,"ALH","Albany Airport","Albany, Australia","Australia",-34.94500000,117.80583333,0,
10262,"ALH","Albany Airport","Albany, Australia","Australia",-34.94333333,117.80888889,1,
10263,"ALI","Alice International","Alice, TX","United States",27.74083333,-98.02722222,0,
10263,"ALI","Alice International","Alice, TX","United States",27.74083333,-98.02694444,1,
10264,"ALJ","Alexander Bay Airport","Alexander Bay, South Africa","South Africa",-28.56722222,16.53638889,0,
10264,"ALJ","Alexander Bay Airport","Alexander Bay, South Africa","South Africa",-28.57500000,16.53333333,1,
10265,"ALK","Asela Airport","Asela, Ethiopia","Ethiopia",7.58333333,39.06666667,1,
10266,"ALM","Alamogordo White Sands Regional","Alamogordo, NM","United States",32.83972222,-105.99000000,0,
10266,"ALM","Alamogordo White Sands Regional","Alamogordo, NM","United States",32.84000000,-105.99055556,0,
10266,"ALM","Alamogordo White Sands Regional","Alamogordo, NM","United States",32.84138889,-105.98888889,1,
10267,"ALN","St. Louis Regional","Alton, IL","United States",38.89166667,-90.04833333,0,
10267,"ALN","St. Louis Regional","Alton, IL","United States",38.89000000,-90.04611111,1,
10268,"ALO","Waterloo Regional","Waterloo, IA","United States",42.55611111,-92.39972222,0,
10268,"ALO","Waterloo Regional","Waterloo, IA","United States",42.55694444,-92.40027778,1,
10269,"ALP","Neirab","Aleppo, Syria","Syria",36.18083333,37.22666667,0,
10269,"ALP","Aleppo International","Aleppo, Syria","Syria",36.18055556,37.22444444,1,
10270,"ALQ","Alegrete Airport","Alegrete, Brazil","Brazil",-29.79972222,-55.76333333,1,
10271,"ALR","Alexandra Airport","Alexandra, New Zealand","New Zealand",-45.21388889,169.36944444,0,
10271,"ALR","Alexandra Airport","Alexandra, New Zealand","New Zealand",-45.21138889,169.37166667,1,
10272,"ALS","Alamosa Municipal","Alamosa, CO","United States",37.43666667,-105.86666667,0,
10272,"ALS","San Luis Valley Regional/Bergman Field","Alamosa, CO","United States",37.43500000,-105.86666667,0,
10272,"ALS","San Luis Valley Regional/Bergman Field","Alamosa, CO","United States",37.43500000,-105.86777778,1,
10273,"ALT","Alenquer Airport","Alenquer, Brazil","Brazil",-1.94055556,-54.74027778,1,
10274,"ALU","Alula Airport","Alula, Somalia","Somalia",11.98333333,50.78333333,1,
10275,"ALW","Walla Walla Regional","Walla Walla, WA","United States",46.09472222,-118.29111111,0,
10275,"ALW","Walla Walla Regional","Walla Walla, WA","United States",46.09472222,-118.28888889,0,
10275,"ALW","Walla Walla Regional","Walla Walla, WA","United States",46.09527778,-118.28583333,1,
10276,"ALX","Thomas C. Russell Field","Alexander City, AL","United States",32.91666667,-85.96666667,0,
10276,"ALX","Thomas C. Russell Field","Alexander City, AL","United States",32.91472222,-85.96305556,1,
10277,"ALY","Alexandria International","Alexandria, Egypt","Egypt",31.18777778,29.94805556,0,
10277,"ALY","Alexandria International","Alexandria, Egypt","Egypt",31.18361111,29.94861111,1,
10278,"ALZ","Alitak Seaplane Base","Lazy Bay, AK","United States",56.89583333,-154.24583333,1,
10279,"AMA","Amarillo International","Amarillo, TX","United States",35.22722222,-101.72194444,0,
10279,"AMA","Rick Husband Amarillo International","Amarillo, TX","United States",35.22722222,-101.72194444,0,
10279,"AMA","Rick Husband Amarillo International","Amarillo, TX","United States",35.21944444,-101.70583333,1,
10280,"AMD","Ahmedabad Airport","Ahmedabad, India","India",23.06638889,72.62416667,0,
10280,"AMD","Ahmedabad Airport","Ahmedabad, India","India",23.07722222,72.63444444,1,
10281,"AMF","Ama Airport","Ama, Papua New Guinea","Papua New Guinea",-4.10166667,141.66972222,1,
10282,"AMG","Amboin Airport","Amboin, Papua New Guinea","Papua New Guinea",-4.60000000,143.50000000,1,
10283,"AMH","Arba Minch Airport","Arba Minch, Ethiopia","Ethiopia",6.03611111,37.57694444,0,
10283,"AMH","Arba Minch Airport","Arba Minch, Ethiopia","Ethiopia",6.03944444,37.59083333,1,
10284,"AMI","Rembiga","Mataram, Indonesia","Indonesia",-8.56000000,116.09694444,0,
10284,"AMI","Selaparang","Mataram, Indonesia","Indonesia",-8.56000000,116.09694444,0,
10284,"AMI","Selaparang","Mataram, Indonesia","Indonesia",-8.56083333,116.09472222,1,
10285,"AMK","Animas Air Park","Durango, CO","United States",37.20388889,-107.86861111,0,
10285,"AMK","Animas Air Park","Durango, CO","United States",37.20305556,-107.86916667,1,
10286,"AML","Puerto Armuelles Airport","Puerto Armuelles, Panama","Panama",8.26555556,-82.86555556,0,
10286,"AML","Puerto Armuelles Airport","Puerto Armuelles, Panama","Panama",8.26750000,-82.86472222,1,
